subject,run,hemi,mode_k,beta,p,metric
sub-EN057,15,R,87,0.0075604426500438,0.7921925691021756,mean
sub-EN057,15,R,88,0.6368562824449293,0.3916873801566416,mean
sub-EN057,15,R,89,0.0412681309192933,0.2971183215469585,mean
sub-EN057,15,R,90,0.0909964806497951,0.2927916993998699,mean
sub-EN057,15,R,91,0.0622486053828282,0.4214121492668402,mean
sub-EN057,15,R,92,-0.006867110399836,0.8348200728515432,mean
sub-EN057,15,R,93,0.3342976414132902,0.385756801992262,mean
sub-EN057,15,R,94,0.2151243705188717,0.3316450477874632,mean
sub-EN057,15,R,95,0.038812425170671,0.2191964362589562,mean
sub-EN057,15,R,96,-0.0065747353595852,0.7672471794691215,mean
sub-EN057,15,R,97,-0.0092880578319983,0.518082965288995,mean
sub-EN057,15,R,98,0.0440318498463936,0.2992894292824942,mean
sub-EN057,15,R,99,0.1615605973955139,0.3519437523449736,mean
sub-EN057,15,R,100,0.0357844549083834,0.4692443369198096,mean
sub-EN057,15,R,101,0.1748419067516297,0.4300862160204586,mean
sub-EN057,15,R,102,-0.0155759431756072,0.7492154229085874,mean
sub-EN057,15,R,103,0.1189815287113776,0.313408451344803,mean
sub-EN057,15,R,104,-0.0033844087206526,0.7850712404777678,mean
sub-EN057,15,R,105,0.0175229780667422,0.3046899689880782,mean
sub-EN057,15,R,106,-0.0091723522900819,0.4625183766474184,mean
sub-EN057,15,R,107,-0.0160691855960009,0.2678134020600504,mean
sub-EN057,15,R,108,-0.0008079840794877,0.9856846059192772,mean
sub-EN057,15,R,109,-0.007384504807201,0.6790896832511668,mean
sub-EN057,15,R,110,0.2536810137702769,0.4505435541445092,mean
sub-EN057,15,R,111,1.3001411712612896,0.3792305959533751,mean
sub-EN057,15,R,112,0.1436506895871536,0.4153311956073107,mean
sub-EN057,15,R,113,-0.0168394303007085,0.487530659434973,mean
sub-EN057,15,R,114,-0.0029693331886016,0.8221226872767727,mean
sub-EN057,15,R,115,0.0113145893320874,0.6541329008985393,mean
sub-EN057,15,R,116,0.007985136686695,0.4076834446076776,mean
sub-EN057,15,R,117,0.0274915395600893,0.3576248593576785,mean
sub-EN057,15,R,118,0.0266055422689057,0.526893522051507,mean
sub-EN057,15,R,119,0.045184349488002,0.4308521800917334,mean
sub-EN057,16,L,0,-403.0717071921285,0.701261723607838,mean
sub-EN057,16,L,1,-0.3513545274749585,0.0862998295080076,mean
sub-EN057,16,L,2,-8.267086181511887,0.7055973127508661,mean
sub-EN057,16,L,3,-24.090462941012767,0.7057078018188037,mean
sub-EN057,16,L,4,-2.3884921529332632,0.4547846717463631,mean
sub-EN057,16,L,5,-0.2634671087008115,0.1860996814865437,mean
sub-EN057,16,L,6,-1.9144354828632235,0.7135666903490876,mean
sub-EN057,16,L,7,-0.4095343895034701,0.4136867087662533,mean
sub-EN057,16,L,8,-4.186639905816312,0.7027516210068563,mean
sub-EN057,16,L,9,0.0275078899528578,0.935805670065845,mean
sub-EN057,16,L,10,-0.8269757301360663,0.7134110114557176,mean
