subject,run,hemi,mode_k,beta,p,metric
sub-EN057,15,L,38,0.7420756326830744,0.2184353019114357,chord
sub-EN057,15,L,39,0.7092956582814285,0.2272954600501782,chord
sub-EN057,15,L,40,0.0467674191947814,0.3491255241963632,chord
sub-EN057,15,L,41,3.52375501913168,0.2111613525335967,chord
sub-EN057,15,L,42,0.0101827685047236,0.5829387869118188,chord
sub-EN057,15,L,43,0.0238705397237626,0.5316105898806216,chord
sub-EN057,15,L,44,0.107782250211327,0.2612102023781551,chord
sub-EN057,15,L,45,0.3046316268089086,0.2854351013577993,chord
sub-EN057,15,L,46,0.6692316363014253,0.1898552570948886,chord
sub-EN057,15,L,47,0.0108021173490791,0.8799519053808916,chord
sub-EN057,15,L,48,5.047090738149225,0.2129651233368023,chord
sub-EN057,15,L,49,0.423662407980227,0.2116967664360131,chord
sub-EN057,15,L,50,0.0149751276783741,0.6430304719353446,chord
sub-EN057,15,L,51,0.3889495937952628,0.2431710948271432,chord
sub-EN057,15,L,52,-0.016852577171945,0.6715952701605371,chord
sub-EN057,15,L,53,0.7560434721862148,0.2153965805886302,chord
sub-EN057,15,L,54,0.2099707399502523,0.259765396552784,chord
sub-EN057,15,L,55,0.0490895511345283,0.4368237297574711,chord
sub-EN057,15,L,56,0.2085401173375752,0.2275214415650178,chord
sub-EN057,15,L,57,0.0287007325208094,0.6781862185639431,chord
sub-EN057,15,L,58,0.3375295386107028,0.2235480476930443,chord
sub-EN057,15,L,59,0.4140865073939557,0.2309495847786992,chord
sub-EN057,15,L,60,0.497068074390506,0.2095312083038839,chord
sub-EN057,15,L,61,0.0408341274884522,0.2582633712829942,chord
sub-EN057,15,L,62,1.205801700741548,0.2086265283981033,chord
sub-EN057,15,L,63,1.1428779222493877,0.224486897208468,chord
sub-EN057,15,L,64,0.2933096557305286,0.2119708984796377,chord
sub-EN057,15,L,65,0.2420795103641358,0.2082654713043667,chord
sub-EN057,15,L,66,0.2068341481650494,0.2857988301780062,chord
sub-EN057,15,L,67,0.2806491279371759,0.2191190856104306,chord
sub-EN057,15,L,68,0.894018109128322,0.2167166609097196,chord
sub-EN057,15,L,69,-0.021421329800337,0.3852421307673633,chord
sub-EN057,15,L,70,0.6496433726403827,0.219157254844484,chord
sub-EN057,15,L,71,0.1469452965099467,0.2089359273531168,chord
sub-EN057,15,L,72,-0.0401866530474643,0.3186459255424252,chord
sub-EN057,15,L,73,0.0281229017764086,0.4660360657466047,chord
sub-EN057,15,L,74,0.5807809938082276,0.2205283356965664,chord
sub-EN057,15,L,75,0.069893202796149,0.110346287583018,chord
sub-EN057,15,L,76,0.2619880388943983,0.2078465073355751,chord
sub-EN057,15,L,77,0.212932532283492,0.2224530686900072,chord
sub-EN057,15,L,78,1.4010734244069718,0.2088435743891476,chord
sub-EN057,15,L,79,0.0895141291048623,0.1363785386761796,chord
sub-EN057,15,L,80,0.0828460510049891,0.1583654945758578,chord
sub-EN057,15,L,81,0.1054373451599334,0.1941840554957114,chord
sub-EN057,15,L,82,0.3289151470171311,0.2289672697180763,chord
