transition_idx,prev_token_id,token_id,run_id,snt_prev,snt_cur,onset,word_prev,word_cur,same_run,boundary_flag,shift,entropy_prev,entropy_cur,entropy_change,id_prev,id_cur,id_change,pred_error_lin,pred_error_ar,pred_error_subspace,curvature
2431,2,3,2,195,195,313.796, idea, of,1,0,0.24564585997149546,1.1892133790342652,1.2286079715623082,-0.039394592528043004,2.916543743888601,3.096777764397956,-0.1802340205093551,0.3710539165395733,0.25045162157392764,0.6243036045297307,1.8073794128806409
2432,3,4,2,195,195,314.026, of, the,1,0,0.1762366430700365,1.2286079715623082,1.1976234677165505,0.030984503845757683,3.096777764397956,2.935414138237534,0.16136362616042188,0.29043223970752996,0.1750701216578755,0.5825897540303114,1.7405653046620315
2433,4,5,2,195,195,314.106, the, herd,1,0,0.4562522554348639,1.1976234677165505,1.1984376491074713,-0.0008141813909208206,2.935414138237534,2.827986924707533,0.10742721353000118,0.5472962272640356,0.44757705267296777,0.8639972660149832,1.800036635652434
2434,5,6,2,195,195,314.376, herd, of,1,0,0.3573550958087329,1.1984376491074713,1.2530417138382484,-0.05460406473077706,2.827986924707533,3.158040571880067,-0.33005364717253416,0.6789079258761999,0.18936755471319622,0.5431927428931045,2.335690103575555
2435,6,7,2,195,195,314.466, of, elephants,1,0,0.4849699100416819,1.2530417138382484,1.2219828829328783,0.031058830905370094,3.158040571880067,2.918042082256045,0.23999848962402215,0.7556516079353777,0.400945859832195,0.7811677523594445,2.2022926751103684
2436,7,8,2,195,195,315.016, elephants, made,1,0,0.7678947322437909,1.2219828829328783,1.2695778251170067,-0.04759494218412841,2.918042082256045,3.1761846061485297,-0.2581425238924848,0.9022470761558121,0.7137594657014248,0.9986313893221765,2.037783421106285
2437,8,9,2,195,195,315.236, made, the,1,0,0.42115530045984606,1.2695778251170067,1.2848797383515334,-0.015301913234526676,3.1761846061485297,3.2963361019063364,-0.1201514957578067,0.5353628859320139,0.42816521517554573,0.7534160902871722,1.9388136649574346
2438,9,10,2,195,195,315.326, the, little,1,0,0.3438844458814895,1.2848797383515334,1.3466250336650418,-0.061745295313508475,3.2963361019063364,3.6997701271310226,-0.4034340252246862,0.5150508391760016,0.3360911495733706,0.7447397482190695,1.9513239895752896
2439,10,11,2,195,195,315.566, little, prince,1,0,0.37900946001980496,1.3466250336650418,1.2871900631268918,0.059434970538150056,3.6997701271310226,3.3122727307479747,0.3874973963830479,0.5968230634314979,0.33388724551498294,0.7025529381416447,2.0665446662380424
2440,11,12,2,195,195,316.046, prince, laugh,1,0,0.5862471808757139,1.2871900631268918,1.2916931613676397,-0.004503098240747905,3.3122727307479747,3.329088892620352,-0.016816161872377222,0.7819686087919516,0.4887751081849787,0.8245991158600352,2.0646942531315755
2441,12,1,2,195,196,317.054, laugh, they,1,1,0.8141357960123063,1.2916931613676397,1.3270207122611033,-0.03532755089346362,3.329088892620352,3.5503246880198445,-0.22123579539949256,0.9473579071933056,0.7598162877178557,1.0846242702646967,2.081883234571736
2442,1,2,2,196,196,317.169, they, would,1,0,0.5312888163483298,1.3270207122611033,1.2984087090959333,0.028612003165169986,3.5503246880198445,3.401940341009121,0.14838434701072334,0.6740394391850684,0.49663086018319036,0.872428617514362,2.05331817770068
2443,2,3,2,196,196,317.199, would, have,1,0,0.4345211783949159,1.2984087090959333,1.3142012041102809,-0.01579249501434754,3.401940341009121,3.4978674206721245,-0.0959270796630034,0.6129581374968811,0.3976566077403275,0.8080611975507951,2.0145311627060543
2444,3,4,2,196,196,317.379, have, to,1,0,0.30349152894206544,1.3142012041102809,1.3176744566712772,-0.0034732525609963982,3.4978674206721245,3.523658865943904,-0.025791445271779345,0.5411298722949519,0.2538276939233083,0.6532302371034315,2.1081004197241584
2445,4,5,2,196,196,317.509, to, be,1,0,0.2501068767353558,1.3176744566712772,1.2367662931919317,0.0809081634793456,3.523658865943904,2.988594895511226,0.5350639704326778,0.4450315637983746,0.21868470113498428,0.5843331313513936,1.9966499908333388
2446,5,6,2,196,196,317.709, be, piled,1,0,0.38337942675474523,1.2367662931919317,1.2304497599038493,0.006316533288082349,2.988594895511226,3.0050366398430683,-0.016441744331842312,0.470371243040955,0.3985580143227877,0.745803501289226,1.7619100705820938
2447,6,7,2,196,196,318.179, piled, up,1,0,0.22841354990785356,1.2304497599038493,1.2922863728409324,-0.06183661293708309,3.0050366398430683,3.400824767976713,-0.3957881281336446,0.45332061555042746,0.1981975735474648,0.5882057540723454,2.072859357751439
2448,7,8,2,196,196,318.359, up, on,1,0,0.16341687204215005,1.2922863728409324,1.2766664048960474,0.01561996794488496,3.400824767976713,3.2680947663397717,0.13273000163694126,0.2760899129811967,0.16190763840511357,0.5193977555344166,1.7360823583615286
2449,8,9,2,196,196,318.539, on, top,1,0,0.27227831004430425,1.2766664048960474,1.3207497148125351,-0.04408330991648768,3.2680947663397717,3.5682914484241834,-0.30019668208441175,0.39266663667742396,0.26010426165669265,0.6941371478955609,1.8349243464052885
2450,9,10,2,196,196,318.739, top, of,1,0,0.2681540533541671,1.3207497148125351,1.255153537522265,0.06559617729027001,3.5682914484241834,3.089508402069053,0.47878304635513036,0.5222713925646176,0.197604514400879,0.5786406611509337,2.1899451055807306
2451,10,11,2,196,196,318.879, of, each,1,0,0.297199871727613,1.255153537522265,1.2471777224048417,0.007975815117423402,3.089508402069053,3.1327319852644506,-0.04322358319539754,0.46625014692842826,0.26530477930298524,0.6733697398488152,1.9376941307299442
2452,11,12,2,196,196,319.159, each, other,1,0,0.46585497164518996,1.2471777224048417,1.236237215298229,0.010940507106612651,3.1327319852644506,3.019059012150222,0.11367297311422853,0.5766683749093764,0.4699080898071054,0.9169545233139238,1.8499349930407538
2453,12,1,2,196,197,320.406, other, but,1,1,0.8428966429562508,1.236237215298229,1.2359079047166959,0.00032931058153318205,3.019059012150222,2.978998081373665,0.040060930776557147,0.9383503356414399,0.7699984040262808,1.1018058207691193,1.9974524670388631
2454,1,2,2,197,197,320.531, but, he,1,0,0.4470615703254036,1.2359079047166959,1.2714837161874748,-0.03557581147077893,2.978998081373665,3.1930540460785797,-0.21405596470491473,0.5626143069344627,0.4681425461325013,0.8458678415477748,1.973659630562907
2455,2,3,2,197,197,320.651, he, remarked,1,0,0.35619406690810707,1.2714837161874748,1.33900059608472,-0.0675168798972452,3.1930540460785797,3.653390894631005,-0.4603368485524255,0.5362949786068065,0.35425014314302294,0.76001949645607,1.978667393725032
2456,3,4,2,197,197,321.131, remarked, wisely,1,0,0.3499577463000042,1.33900059608472,1.2827739443605028,0.05622665172421715,3.653390894631005,3.2856250924352177,0.3677658021957875,0.5350702568802524,0.3044657701734622,0.7225489999968535,1.9820231333607983
2457,4,5,2,197,197,322.294, wisely, the,1,0,0.4069006728705751,1.2827739443605028,1.279203651130413,0.0035702932300898382,3.2856250924352177,3.261622422140664,0.02400267029455394,0.5191261231877216,0.4174048634007125,0.7938248384825509,1.8364145959493632
2458,5,6,2,197,197,322.359, the, baobab,1,0,0.6290655134217743,1.279203651130413,1.3256712032259685,-0.04646755209555553,3.261622422140664,3.5535172038745992,-0.29189478173393546,0.7175638344589217,0.6354200014737903,1.0249081546951124,1.8925781179411825
2459,6,7,2,197,197,323.049, baobab, trees,1,0,0.46720566353610016,1.3256712032259685,1.3224833846691173,0.0031878185568512407,3.5535172038745992,3.5286846203039075,0.024832583570691735,0.6775223699695349,0.40824447103714323,0.7848294884231728,2.110478378699331
2460,7,8,2,197,197,323.509, trees, before,1,0,0.5933117696952193,1.3224833846691173,1.3239805507087663,-0.0014971660396490005,3.5286846203039075,3.533384518317663,-0.004699898013755366,0.6553509549713914,0.5374785087076591,0.8629484856183126,1.8499471726061953
2461,8,9,2,197,197,323.899, before, they,1,0,0.45275855271829435,1.3239805507087663,1.3398687462006995,-0.01588819549193321,3.533384518317663,3.6620850849895676,-0.12870056667190477,0.7123821643337267,0.32309155030184933,0.653930006470738,2.202713029631465
2462,9,10,2,197,197,324.039, they, grow,1,0,0.3281303579496826,1.3398687462006995,1.3344621693058538,0.005406576894845694,3.6620850849895676,3.6151688011234233,0.046916283866144326,0.49251926474148955,0.2901442360535861,0.7067596947822541,1.9338723154817374
2463,10,11,2,197,197,324.399, grow, up,1,0,0.3076341287583315,1.3344621693058538,1.3252080174268737,0.009254151878980155,3.6151688011234233,3.57211910903381,0.04304969208961351,0.5392800210698416,0.2577790438812888,0.6588773595802474,2.0983309148098126
2464,11,12,2,197,197,324.749, up, start,1,0,0.525696515079024,1.3252080174268737,1.2745537996226552,0.050654217804218415,3.57211910903381,3.2712865825658337,0.3008325264679761,0.7452482466146982,0.4264916599583135,0.7770609569199352,2.0934182382037587
2465,12,13,2,197,197,325.209, start, off,1,0,0.3763845654501693,1.2745537996226552,1.3193152779422024,-0.04476147831954713,3.2712865825658337,3.5597907925146575,-0.28850420994882375,0.6656803619574043,0.2830876112119184,0.662254885884713,2.2522698424800085
2466,13,14,2,197,197,325.399, off, small,1,0,0.5993170824326366,1.3193152779422024,1.2798505200839594,0.039464757858242994,3.5597907925146575,3.277409628806593,0.28238116370806443,0.7008274951040561,0.5872294753407261,1.015992665660565,1.8960203973794367
2467,14,1,2,197,198,326.636, small, that,1,1,0.7976651108657847,1.2798505200839594,1.2989725188728365,-0.019121998788877104,3.277409628806593,3.3619860027984925,-0.08457637399189943,0.957113771189241,0.6863442787256919,0.9946546091499471,2.120642078951804
2468,1,2,2,198,198,326.841, that, is,1,0,0.4002596280607643,1.2989725188728365,1.3119309573570437,-0.012958438484207191,3.3619860027984925,3.453841720339798,-0.09185571754130573,0.4635314946939305,0.45408952208309805,0.8024918926533526,1.8387457982308366
2469,2,3,2,198,198,326.941, is, right,1,0,0.4714020933211511,1.3119309573570437,1.344697154583707,-0.032766197226663296,3.453841720339798,3.6862756337965017,-0.2324339134567035,0.6646356503565805,0.4017934077973928,0.8091739122321931,2.0337649832575657
2470,3,4,2,198,198,327.974, right, but,1,0,0.570575839598213,1.344697154583707,1.3028453011715393,0.04185185341216768,3.6862756337965017,3.431045509266943,0.25523012452955873,0.7941421501441801,0.4708802638651133,0.8471932731084294,2.130981017408879
2471,4,5,2,198,198,328.159, but, why,1,0,0.5984393611195162,1.3028453011715393,1.3043331305339212,-0.0014878293623818983,3.431045509266943,3.4458986528827764,-0.014853143615833453,0.7496323237412883,0.5646690341775327,0.9137779719996518,2.0305170334061304
2472,5,6,2,198,198,328.549, why, do,1,0,0.3300018250173943,1.3043331305339212,1.327163635863748,-0.022830505329826778,3.4458986528827764,3.5911566979118716,-0.14525804502909523,0.5068894606398917,0.3197869888263084,0.6769380661368632,1.9878521127331497
2473,6,7,2,198,198,328.619, do, you,1,0,0.28866526940196735,1.327163635863748,1.3312834385998744,-0.004119802736126443,3.5911566979118716,3.608342439810066,-0.01718574189819444,0.4246169810019955,0.26752038767527564,0.6625222955847894,1.8412815791614805
2474,7,8,2,198,198,328.719, you, want,1,0,0.47641484302059744,1.3312834385998744,1.313203464832549,0.018079973767325397,3.608342439810066,3.4770702837903285,0.13127215601973763,0.7091848909839222,0.3755194521384143,0.7648581257939644,2.117163123863196
2475,8,9,2,198,198,328.929, want, the,1,0,0.4437064879630138,1.313203464832549,1.3518071605356845,-0.03860369570313549,3.4770702837903285,3.7398610340707514,-0.262790750280423,0.6508983059946503,0.38059461013184703,0.8036876246732402,2.0668091092478833
2476,9,10,2,198,198,329.019, the, sheep,1,0,0.5023784501648623,1.3518071605356845,1.3595356256551958,-0.0077284651195113074,3.7398610340707514,3.793866884106031,-0.05400585003527958,0.6606778932524924,0.4757870437295598,0.8867030416944987,1.9804491961781467
2477,10,11,2,198,198,329.349, sheep, to,1,0,0.48848705241268786,1.3595356256551958,1.2349179915619726,0.12461763409322324,3.793866884106031,3.1818539937472474,0.6120128903587836,0.7774280201005025,0.3149181089976293,0.6896000269947761,2.2570251703404365
2478,11,12,2,198,198,329.529, to, eat,1,0,0.3553850266867501,1.2349179915619726,1.3338491111573634,-0.0989311195953908,3.1818539937472474,3.63317315233382,-0.45131915858657257,0.5172910053835419,0.32919637230725884,0.7214259390478682,1.9435394882627062
2479,12,13,2,198,198,329.689, eat, the,1,0,0.3677297521663796,1.3338491111573634,1.3234543364964513,0.010394774660912098,3.63317315233382,3.552315180608844,0.080857971724976,0.6089770314310442,0.29089043020058947,0.418492494019456,2.122849886755331
2480,13,14,2,198,198,329.789, the, little,1,0,0.2956745236084567,1.3234543364964513,1.2856528075265834,0.03780152896986788,3.552315180608844,3.3195897650888315,0.23272541552001247,0.4647218016122451,0.29253625665643823,0.708298029352502,1.9280844506840855
2481,14,15,2,198,198,330.039, little, baobabs,1,0,0.5282865299311957,1.2856528075265834,1.2643437462264986,0.02130906130008481,3.3195897650888315,3.1815041881639,0.13808557692493162,0.6922382611763975,0.47647644987024773,0.8894102649087439,1.9775201820827057
2482,15,1,2,198,199,331.506, baobabs, he,1,1,0.8589006247510004,1.2643437462264986,1.3126893355051712,-0.04834558927867261,3.1815041881639,3.4549203659011942,-0.2734161777372943,0.947995390056859,0.7855022298014954,1.0688647857994142,2.0139139628567446
2483,1,2,2,199,199,331.571, he, replied,1,0,0.5252122520899221,1.3126893355051712,1.327149877560767,-0.014460542055595882,3.4549203659011942,3.5830905050788604,-0.12817013917766618,0.6581347324581005,0.4939411584283935,0.8738351950109872,2.045255194617317
2484,2,3,2,199,199,332.28, replied, oh,1,0,0.43030935451407726,1.327149877560767,1.270380122214662,0.056769755346105066,3.5830905050788604,3.1994125405903153,0.3836779644885451,0.5609352317762769,0.4139114974878195,0.8078323718289238,1.9160057229042948
2485,3,4,2,199,199,332.655, oh, come,1,0,0.4694842906659604,1.270380122214662,1.3004232558315536,-0.030043133616891593,3.1994125405903153,3.3678583072060877,-0.16844576661577237,0.5823980050808928,0.4925731733505432,0.8464144459466035,1.8781248755245166
2486,4,5,2,199,199,333.015, come, on,1,0,0.3229268621460357,1.3004232558315536,1.3185549325748602,-0.018131676743306624,3.3678583072060877,3.534277919719856,-0.16641961251376847,0.46105918762768694,0.35014726281076747,0.7290803302150998,1.8736723331085725
2487,5,6,2,199,199,333.799, on, as,1,0,0.5245535189929811,1.3185549325748602,1.3352509883362926,-0.016696055761432405,3.534277919719856,3.6290441408231713,-0.09476622110331512,0.6782644659150241,0.4192900116941519,0.7180407842952143,1.9586523591305376
2488,6,7,2,199,199,333.944, as, if,1,0,0.5995729986608263,1.3352509883362926,1.358925761449504,-0.023674773113211423,3.6290441408231713,3.7990543690505625,-0.1700102282273912,0.7399457435160044,0.560529316935793,0.9685803502072146,2.0004715233807007
2489,7,8,2,199,199,334.084, if, it,1,0,0.5795006024892404,1.358925761449504,1.3667018521215968,-0.007776090672092728,3.7990543690505625,3.857692560589374,-0.05863819153881167,0.8317202248211388,0.4124280098821227,0.7713909885710735,2.2169679863884753
2490,8,9,2,199,199,334.184, it, were,1,0,0.4069086676116329,1.3667018521215968,1.358188253013628,0.008513599107968783,3.857692560589374,3.7924224773225297,0.06527008326684447,0.5868985260399082,0.36948157553832495,0.7937164101838757,2.0181409345650665
2491,9,10,2,199,199,334.374, were, obvious,1,0,0.5421667636553045,1.358188253013628,1.302766335298593,0.05542191771503502,3.7924224773225297,3.4475248354637715,0.34489764185875815,0.71807051043872,0.4782187820296465,0.8747657274148545,2.0197721182890023
2492,10,11,2,199,199,335.198, obvious, and,1,0,0.7633105034883966,1.302766335298593,1.3087929569686372,-0.006026621670044197,3.4475248354637715,3.459110920757177,-0.011586085293405546,0.9339007245995035,0.6221672661017894,0.836149487320624,2.110526193434364
2493,11,12,2,199,199,335.483, and, it,1,0,0.48126001759419035,1.3087929569686372,1.3072181678746433,0.0015747890939938891,3.459110920757177,3.4443926194758667,0.014718301281310353,0.620492729908531,0.4420973539978391,0.6957244659190664,2.012330419383941
2494,12,13,2,199,199,335.613, it, took,1,0,0.32604435957361344,1.3072181678746433,1.3498978247295867,-0.04267965685494346,3.4443926194758667,3.7201640106350085,-0.27577139115914173,0.45155341564563667,0.3480445013748612,0.7256948588704044,1.8485387099306232
2495,13,14,2,199,199,335.903, took, me,1,0,0.43957531752165924,1.3498978247295867,1.3213328416970607,0.02856498303252608,3.7201640106350085,3.5623330055091795,0.15783100512582893,0.6465765202065469,0.3399801554945153,0.7419601857105713,2.05131857707412
2496,14,15,2,199,199,336.053, me, a,1,0,0.4504419012756271,1.3213328416970607,1.3136486216739718,0.0076842200230888835,3.5623330055091795,3.53721465566237,0.025118349846809718,0.7188975893186842,0.32095404265007477,0.7002926332956388,2.1979691353715265
2497,15,16,2,199,199,336.083, a, great,1,0,0.21336943536129638,1.3136486216739718,1.3233315625509396,-0.00968294087696786,3.53721465566237,3.6020143082175284,-0.06479965255515863,0.38644899917581743,0.22244850169945352,0.5924998122956788,1.9164610705728686
2498,16,17,2,199,199,336.553, great, mental,1,0,0.434754262252227,1.3233315625509396,1.3087490912185753,0.014582471332364344,3.6020143082175284,3.504816680276655,0.0971976279408735,0.5405257270639049,0.3982695420694452,0.8270667033758112,1.824816496368121
2499,17,18,2,199,199,337.143, mental, effort,1,0,0.5143202898248704,1.3087490912185753,1.3406056426783415,-0.03185655145976618,3.504816680276655,3.646721463952614,-0.14190478367595905,0.7594807046220584,0.37579123725133523,0.7732009394081646,2.155976041463412
2500,18,19,2,199,199,337.623, effort, to,1,0,0.4748210503968353,1.3406056426783415,1.3533183882296291,-0.012712745551287652,3.646721463952614,3.7442505573423253,-0.09752909338971127,0.6679249109929719,0.42124651660598256,0.7945500616671806,2.053607515527111
2501,19,20,2,199,199,337.793, to, understand,1,0,0.5093083747362328,1.3533183882296291,1.314081837276435,0.03923655095319423,3.7442505573423253,3.4671779925029558,0.2770725648393695,0.6366070486926514,0.4879141095813462,0.9144398044431344,1.9311034180057256
2502,20,21,2,199,199,338.473, understand, this,1,0,0.45761159857403355,1.314081837276435,1.3460884580130876,-0.032006620736652724,3.4671779925029558,3.6996115149498183,-0.23243352244686255,0.6321452162434771,0.42108041027925125,0.756128212096653,2.0100542610073573
2503,21,22,2,199,199,338.673, this, problem,1,0,0.3210028885639762,1.3460884580130876,1.353819884686012,-0.00773142667292448,3.6996115149498183,3.769490270193508,-0.06987875524368947,0.5218785686612364,0.29599639675879363,0.7080675268527241,2.0190635166822606
2504,22,23,2,199,199,339.113, problem, on,1,0,0.532102100345193,1.353819884686012,1.332286668819056,0.021533215866956112,3.769490270193508,3.619555148198477,0.14993512199503067,0.6877020326065219,0.45899581805480205,0.8081825674890996,1.9642946022172274
2505,23,24,2,199,199,339.233, on,$ my,1,0,0.5913225192944456,1.332286668819056,1.3559639902496712,-0.023677321430615184,3.619555148198477,3.775978908499474,-0.15642376030099703,0.8201861528955503,0.47423583632631006,0.861176299532575,2.1592702351155806
2506,24,25,2,199,199,339.523,$ my, own,1,0,0.7010816362943892,1.3559639902496712,1.3568088847367015,-0.0008448944870302899,3.775978908499474,3.7869227854910887,-0.010943876991614587,0.9009774330898561,0.5920666772912955,0.9522812893707051,2.1534697035707495
2507,25,26,2,199,199,339.981, own, without,1,0,0.6733502037516919,1.3568088847367015,1.3634271962537248,-0.006618311517023301,3.7869227854910887,3.8332339497133194,-0.046311164222230694,0.8739388728033856,0.4787301704273955,0.7834150170178557,2.176050834024981
2508,26,27,2,199,199,340.396, without, any,1,0,0.4490839187027602,1.3634271962537248,1.3595399375005628,0.0038872587531619818,3.8332339497133194,3.802925482766212,0.030308466947107426,0.6346762809966706,0.3941715106477266,0.7884584328893514,2.065526226646776
2509,27,28,2,199,199,340.666, any, help,1,0,0.5063981477470791,1.3595399375005628,1.2511684224779704,0.10837151502259235,3.802925482766212,3.117361013030241,0.6855644697359708,0.6472450838216728,0.4646335757920633,0.8200597156762565,1.9497020812640362
2510,28,1,2,199,200,341.614, help, and,1,1,0.7326489993158836,1.2511684224779704,1.2686938358723192,-0.017525413394348766,3.117361013030241,3.217480053641734,-0.10011904061149268,0.8882058643661888,0.6432354584463524,0.990655447559072,2.0663570980431367
2511,1,2,2,200,200,341.979, and, indeed,1,0,0.26415961573110336,1.2686938358723192,1.2451766214569548,0.023517214415364363,3.217480053641734,3.124622391618809,0.09285766202292489,0.3831758148204166,0.32802931351133446,0.6839033912128714,1.853680032518874
2512,2,3,2,200,200,342.972, indeed, on,1,0,0.5186420662046523,1.2451766214569548,1.2835026816869661,-0.03832606023001128,3.124622391618809,3.3013088344462598,-0.17668644282745083,0.7022999161323966,0.45653542010177295,0.8296383937397745,2.015685840213821
2513,3,4,2,200,200,343.147, on, the,1,0,0.28998460580696206,1.2835026816869661,1.3360800474955263,-0.052577365808560206,3.3013088344462598,3.645672449499507,-0.3443636150532474,0.5211254175236126,0.24825739391376844,0.6399645631415715,2.096130770623406
2514,4,5,2,200,200,343.227, the, planet,1,0,0.42771107086670446,1.3360800474955263,1.2687337537273617,0.06734629376816459,3.645672449499507,3.2605181939376973,0.38515425556180993,0.5768928559948883,0.40491668754490784,0.8197932725428606,1.9191676038353465
2515,5,6,2,200,200,343.697, planet, of,1,0,0.4784736152939961,1.2687337537273617,1.2616422836629613,0.0070914700644004736,3.2605181939376973,3.2363639020597024,0.024154291877994893,0.7965744999025886,0.32360542014704596,0.6563744392864055,2.3171529327678106
2516,6,7,2,200,200,343.787, of, the,1,0,0.2478603775303213,1.2616422836629613,1.289583125558687,-0.027940841895725654,3.2363639020597024,3.3916634623698694,-0.155299560310167,0.37156901605203096,0.22424415959030186,0.5637165796551149,1.802068966431021
2517,7,8,2,200,200,343.887, the, little,1,0,0.3079375948381733,1.289583125558687,1.2879678922355093,0.0016152333231775895,3.3916634623698694,3.3664714011514563,0.02519206121841311,0.39363662555809875,0.3215280562401994,0.7293669539779516,1.7238381131989609
2518,8,9,2,200,200,344.147, little, prince,1,0,0.38230913661558985,1.2879678922355093,1.1975693339379991,0.0903985582975102,3.3664714011514563,2.851396688728611,0.5150747124228454,0.522316415220328,0.3597100339021383,0.7456491689042749,1.8848921678575283
2519,9,10,2,200,200,344.707, prince, there,1,0,0.6367692683898499,1.1975693339379991,1.226926152392943,-0.029356818454943756,2.851396688728611,2.986239561445356,-0.134842872716745,0.7706503658536368,0.5408927097207679,0.8489446658011678,1.966964725403551
2520,10,11,2,200,200,344.827, there, were,1,0,0.20515832329724937,1.226926152392943,1.279269856401984,-0.05234370400904109,2.986239561445356,3.29914268707022,-0.3129031256248642,0.3639845224290251,0.2501401099649221,0.5820687445713458,1.9000879456442
2521,11,12,2,200,200,344.887, were, like,1,0,0.4177067237536217,1.279269856401984,1.3175875679273137,-0.0383177115253297,3.29914268707022,3.539275619540587,-0.2401329324703667,0.5825425420294782,0.367260387036641,0.7881586196690629,1.9637175228920503
2522,12,13,2,200,200,345.137, like, on,1,0,0.48206396433186893,1.3175875679273137,1.3638333030103307,-0.04624573508301699,3.539275619540587,3.8334922160591804,-0.29421659651859366,0.7619986104884864,0.33215270557761256,0.7092741888730348,2.225775653626647
2523,13,14,2,200,200,345.277, on, all,1,0,0.3756068655562189,1.3638333030103307,1.3641416099076222,-0.0003083068972915548,3.8334922160591804,3.8248289183974715,0.008663297661708924,0.5927338948681409,0.31898936166512937,0.7245818911709173,2.072843192179052
2524,14,15,2,200,200,345.987, all, planets,1,0,0.45977176661081154,1.3641416099076222,1.3570070074768463,0.007134602430775905,3.8248289183974715,3.7725487945983756,0.05228012379909597,0.6655440086247357,0.39309650006930674,0.8087193879321536,2.054814982921304
2525,15,16,2,200,200,346.935, planets, both,1,0,0.5400950596366965,1.3570070074768463,1.3446661145803618,0.012340892896484545,3.7725487945983756,3.690872216444096,0.08167657815427942,0.7975028567184369,0.3892636659672577,0.6640241371533214,2.1900533490739456
2526,16,17,2,200,200,347.34, both, good,1,0,0.5226088053260468,1.3446661145803618,1.3465836828259032,-0.0019175682455414567,3.690872216444096,3.71030242387094,-0.01943020742684398,0.6635861716384468,0.48363714070990405,0.8741160279931053,1.9765740540780756
2527,17,18,2,200,200,347.709, good, plants,1,0,0.4924320790684058,1.3465836828259032,1.2889783439618658,0.0576053388640374,3.71030242387094,3.3718898034939557,0.3384126203769844,0.6526105758452281,0.41866156211829697,0.8336407383647976,1.997031495177537
2528,18,19,2,200,200,348.094, plants, and,1,0,0.6330096228575901,1.2889783439618658,1.0313559148313654,0.2576224291305005,3.3718898034939557,2.500451432458706,0.8714383710352496,0.8307908945403149,0.4565684780668636,0.7768132435983929,2.1042600436783045
2529,19,20,2,200,200,348.274, and, bad,1,0,0.5464767491117584,1.0313559148313654,1.0447723757309162,-0.013416460899550842,2.500451432458706,2.521460237399766,-0.021008804941059722,0.748470536718203,0.35234688102099143,0.6418360692194217,2.119773935911571
2530,20,21,2,200,200,348.554, bad, plants,1,0,0.5484183864419394,1.0447723757309162,1.3288881198652325,-0.2841157441343163,2.521460237399766,3.611548154845554,-1.0900879174457883,0.7110269774814011,0.31068236169886954,0.23399449678846057,2.0269180030755733
2531,21,22,2,200,200,349.497, plants, and,1,0,0.6235309188916071,1.3288881198652325,1.3621117484187026,-0.033223628553470164,3.611548154845554,3.804952414292658,-0.19340425944710393,0.7968818875879631,0.440751078757858,0.7379094253916482,2.071956958782625
2532,22,23,2,200,200,349.722, and, therefore,1,0,0.4814528429074315,1.3621117484187026,1.357272300586752,0.004839447831950672,3.804952414292658,3.7746474060753186,0.030305008217339502,0.6020471912453268,0.4724472770368625,0.8844264019560947,1.9426953507805067
2533,23,24,2,200,200,350.656, therefore, both,1,0,0.5414900899331286,1.357272300586752,1.3481287260973698,0.009143574489382189,3.7746474060753186,3.699735872080003,0.0749115339953157,0.742781134983302,0.45195196268050064,0.7861601420527266,2.082450040355962
2534,24,25,2,200,200,351.021, both, good,1,0,0.4848329620344711,1.3481287260973698,1.3537525526670986,-0.005623826569728818,3.699735872080003,3.7409752355858497,-0.04123936350584678,0.6268053671470196,0.4261247802003536,0.5917411741332285,1.9639903780658785
2535,25,26,2,200,200,351.251, good, seeds,1,0,0.425121071588199,1.3537525526670986,1.233551078768639,0.12020147389845959,3.7409752355858497,3.2065990805552764,0.5343761550305732,0.5744220603711806,0.4235702365668059,0.6103828288899326,1.9428483785068722
2536,26,27,2,200,200,351.771, seeds, from,1,0,0.5090115917575915,1.233551078768639,1.203920653297594,0.029630425471045108,3.2065990805552764,3.0328459527758964,0.17375312777938,0.731999639243383,0.3916330170928395,0.7611356459916546,2.1075035693002
2537,27,28,2,200,200,351.981, from, good,1,0,0.5053175542518572,1.203920653297594,1.3043797218636817,-0.10045906856608777,3.0328459527758964,3.409149610593509,-0.37630365781761244,0.7440152030383906,0.288973639584738,0.453263975880096,2.1529035855044176
2538,28,29,2,200,200,352.231, good, plants,1,0,0.4531553134559324,1.3043797218636817,1.3026613975651073,0.0017183242985743252,3.409149610593509,3.436737572941911,-0.02758796234840233,0.6294407617961869,0.33307601084382255,0.704350458735996,2.0112781185241024
2539,29,30,2,200,200,352.831, plants, and,1,0,0.5756506719981342,1.3026613975651073,1.2855291349916982,0.017132262573409163,3.436737572941911,3.3459181890701695,0.09081938387174171,0.7635088236710897,0.411072202482905,0.7228454552261202,2.06096263606293
2540,30,31,2,200,200,352.981, and, bad,1,0,0.470488926507058,1.2855291349916982,1.3002315156046813,-0.014702380612983124,3.3459181890701695,3.3838812821216466,-0.03796309305147716,0.6594584265994206,0.3251518943857905,0.6420044968510145,2.056931306621327
2541,31,32,2,200,200,353.381, bad, seeds,1,0,0.4875399694529474,1.3002315156046813,1.1708808308522412,0.12935068475244016,3.3838812821216466,2.9828568602707923,0.4010244218508543,0.6379270730233277,0.3520008587501019,0.6728082400514513,1.9654380997548855
